,CSC11,CSC13,CSC5,CSC7,Noncertified1,Noncertified10,Noncertified15,Noncertified2,Noncertified4,Noncertified6,Noncertified8,PSC12,PSC14,PSC3,TCSC9
I-8,90.71620352731371,99.04080266397597,86.9687358810906,89.6386677797012,29.64144651104209,8.981094517508971,57.00666665383611,48.948415266579,46.79408956684091,47.43622603148886,61.23493293304691,39.88676458377248,60.02031077940141,50.61274834106615,66.7641060127135
I-9,96.72212609215819,100.9370596522503,92.97465844593506,91.53490851419552,35.6473690758866,10.87735150578332,58.90292364211044,50.84467225485335,52.80001213168542,50.82757996228059,59.72912046201713,41.78302157204682,64.86572069845465,56.61867090591067,72.77002857755798
J-10,93.62661264007235,94.32169934522048,89.87914499384924,84.91954820716572,35.9556809780244,4.261991198753483,52.28756333508063,44.7735014009485,53.10832403382322,47.57655682763466,53.1137601549873,35.16766126501698,61.61469756380873,53.10904636379043,69.67450022617297
J-11,94.74241641905667,95.53252328742249,90.99494877283354,84.01812186787008,38.87380241192531,4.932742422396844,53.49838727728263,43.01271898153038,56.02644546772413,48.69236060661898,52.21233381569166,34.26623492572134,62.73050134279305,49.83274755285005,70.7903040051573
J-12,99.30148782167484,97.82030921709743,95.55402017545173,85.72401920364541,43.43311389172349,8.418328121188358,55.78617320695758,38.62778398271741,60.58575694752231,53.25142794579217,53.918231151467,35.97213226149668,67.28956868196623,52.88876848190334,75.34937134433048
J-13,103.1399405833077,101.2802538856652,99.39247293708462,82.27946786397456,47.27156665335638,13.97137580445294,59.2461178755254,38.05491927888051,64.4242097091552,57.08988070742509,52.31558568902112,39.32040313049634,71.12802144359912,60.59740758033465,79.18782410596337
J-14,106.7141109277952,104.8544242301527,102.9666432815721,79.73790386584331,50.84573699784389,17.54554614894046,62.8202882200129,37.07631530842177,67.99838005364272,60.6640510519126,53.24988539857411,43.00624727455203,74.70219178808664,64.17157792482216,82.76199445045089
J-15,107.0890555616716,105.2293688640291,103.3415879154485,73.34550278299308,51.22068163172029,17.92049078281685,63.19523285388929,31.18981560359494,68.37332468751912,61.038995685789,49.22995359382747,39.14081564855849,75.07713642196303,64.54652255869856,83.13693908432728
J-16,108.4934833162533,106.6338576537671,104.7460156700302,68.9330794229426,52.6251352445881,19.32491853739858,64.59972164362728,29.04853363661278,69.77777830038693,62.44342344037071,44.81753023377698,34.728392288508,76.48156417654474,65.37037212099696,84.54136683890898
J-17,113.2163766720985,111.3567510096123,109.4689090258754,65.31984772378276,57.34802860043325,24.04781189324373,69.32261499947242,27.31111114614868,74.50067165623207,67.16631679621587,42.96329119173093,34.50794388789162,81.20445753238991,65.93302282953539,89.26426019475414
J-18,124.614551662723,122.7549260002366,120.8670840164998,71.12234479999425,68.74620359105762,35.4459868838681,80.72078999009678,32.65322059547422,85.89884664685644,78.56450929091143,48.76581355160135,45.53181175573157,92.60263252301431,74.8163674897356,100.6624351853785
J-19,119.2807443894666,117.4211187269803,115.5332767432434,62.37286837891908,63.41239631780127,30.11217961061175,75.38698271684045,21.72992357498774,80.5650393736001,73.23070201765509,40.01631184686723,39.21167188623639,87.26882524975795,67.9092443267972,95.3286279121222
J-20,125.2237352662361,123.3641096037498,121.476267620013,65.80111336189768,69.35537884035588,36.05517048738129,81.32997359360999,23.32695982361054,86.50803025036964,79.17369289442462,46.21222513881858,46.39393328939821,93.21181612652748,69.50628057541999,101.2716187888917
J-3,77.57190264929656,79.81131251315071,73.82443500307342,89.80192106879262,28.51933608937546,23.83061324187854,37.77718788065702,64.69586590641597,45.67197914517429,27.12926928789657,61.39818622213834,40.05001787286391,45.5599956999229,52.25667738961027,53.61979836228715
J-4,76.85042237808827,82.34286199399389,73.10295473186513,86.481548257593,28.21854498740617,20.51007170466255,40.30873736150021,61.97068693467118,45.371188043205,30.50198064640192,54.6757602054146,36.72964506166426,44.83851542871462,52.65073602387548,52.89831809107886
J-5,77.84865418587091,84.88065270991655,74.1011946665378,86.6476789538617,28.97291870652215,17.60791937760786,42.84652807742285,58.47304894710247,46.12556176232098,31.79851997628507,54.84189090168329,36.89579201171298,45.83675536338727,50.06915950138996,53.89655667127071
J-6,82.82819875465557,89.50528025748217,79.08073110843245,86.72069997872559,32.79444331263876,16.22702342549844,46.64392782285571,57.09215299499306,49.94708636843758,36.77814294221788,54.91491192654718,36.96879678279684,50.81628367839192,53.89068410750657,58.87608634075616
J-7,84.61718231722837,90.88661431403048,80.86971467100526,87.90223623231923,33.9465794207935,12.04585125287505,48.85247830389063,52.91098082236967,51.09922247659232,38.56713463168069,56.09644818014084,38.15033303639051,52.60527536785473,54.91788125081755,60.66507803021898
J-8,88.37896079926644,91.88712308266534,84.63149315304332,88.90272874717408,37.34666950550574,12.54728064841049,49.85298707252549,52.7853552892058,54.49931256130456,42.32890498682873,57.09694069499569,39.15084180502537,56.36704572300279,58.31797133552981,64.42684838536704
J-9,89.38485921466658,96.54046887204382,85.63739156844346,87.13831773398904,35.5326879804915,7.019835040271341,53.91968829674973,47.88496460976594,52.68533103629032,43.33481152911887,55.33252968181063,37.38643079184032,57.37295226529294,56.22057060776412,65.43275492765719
K-10,94.81388752733281,88.44958454218983,91.06641988110968,80.41763668996296,40.52315675354733,3.723145496462818,46.41545990969613,44.79459797677443,57.67579980934615,48.76382765145012,48.61184863778455,30.6657497478142,62.80196838762419,55.46516016620573,70.86177104998843
K-11,97.39710478654005,93.49623198295919,93.64963714031694,80.91290136728415,41.5287308565887,6.812513245966415,51.46209597281933,40.30165019618713,58.68137391238753,51.34704491065737,49.10711331510574,31.16101442513539,65.38518564683145,54.85457178356695,73.44498830919568
K-12,99.17310712266936,97.31342042502686,95.42563947644624,78.6776781775672,43.304489052093,10.00454234381454,55.27928441488701,38.48018293989596,60.45713210789182,53.12304724678668,48.71379600261377,35.2084284782637,67.16118798296074,56.63039101422751,75.22099064532499
K-13,101.8809229705609,100.0212362729184,98.13345532433775,70.05465733852634,46.01254904060949,12.71235819170606,57.98710026277851,36.53402324596216,63.16519209640832,55.8308630946782,45.93910814936073,35.84997020409175,69.86900383085225,59.33838996758777,77.92880649321651
K-14,106.632929557131,104.7732428594885,102.8854619109079,68.40067158850881,50.76455562717967,17.46436477827623,62.73910684934867,35.18119149634147,67.9171986829785,60.58286968124838,46.044115056457,35.95497711118801,74.62101041742241,64.09039655415793,82.68081307978665
K-15,110.8351423789951,108.9755167165089,107.087674732772,65.66960658444849,54.96679430732983,21.66657760014032,66.94138070636902,31.73964745545578,72.11943736312865,64.78508250311246,43.31305005239666,33.22391210712767,78.8232232392865,67.79335849843372,86.88302590165074
K-16,112.2802088652203,110.4205832027341,108.5327412189972,63.49341503476543,56.41186079355503,23.11164408636551,68.3864471925942,30.804929281118,73.56450384935386,66.23014898933765,41.13688378637254,31.04774584110357,80.26828972551169,69.73767586224722,88.32809238787593
K-17,119.3222098585467,117.4625841960604,115.5747422123235,70.98999490480678,63.45386178688137,30.15364507969186,75.42844818592054,35.47381895187323,80.6065048426802,73.27214998266403,48.63346365641389,40.61377707433974,87.31029071883805,74.47299234845605,95.3700933812023
K-18,117.575270589027,115.7156449265408,113.8278029428039,61.11822075358598,61.70692251736174,28.40670581017223,73.68150891640092,25.28209227839146,78.85956557316057,71.52522821721556,38.76168950519308,37.50619808579687,85.56335144931842,71.46141303020092,93.62315411168265
K-19,123.0831936085713,124.7769769838921,119.3357259623482,63.25986820509964,67.21484553690601,33.91462882971648,82.74284097375224,28.76355435842391,84.36748859270483,77.03315123675982,40.90331167304781,42.76366361056986,91.0712744688627,74.94287511023336,99.13107713122693
K-2,81.20113755031306,81.57614763075435,77.45366990408994,93.12835385670473,32.14857099039197,27.15706671641949,39.75121156994201,68.32510080743249,49.30121404619079,27.83367781248628,64.72461901005043,43.376450660776,49.18923060093941,55.88591229062677,57.24903326330365
K-20,129.1016079734568,127.2419823109705,125.3541403272337,62.95970385844124,73.2332599017915,39.93304319460197,85.2078463008307,32.97531715089319,90.38590295759032,83.05156560164531,40.60317261004834,45.53290139534832,97.08968883374817,79.15463790270266,105.1494914961124
K-21,131.0594573159633,126.6943895969352,127.3119896697402,62.10787868670588,75.19110089008302,41.89089253710843,84.66025358679533,29.44043010985503,92.34375230009678,85.00941494415176,39.75134743831298,44.68107622361297,99.04753817625462,75.6197508616645,107.1073408386189
K-22,130.6952701534598,129.5404459071998,126.9478025072366,56.23914590906496,74.82689622350833,41.52760569778481,87.50630989705996,28.79847720676298,91.97956513759326,84.64521027757705,33.88261466067206,47.5271325338776,98.68335101375106,87.54158228635707,106.7431536761153
K-3,79.10930196318074,78.36463139148884,75.3618343169576,88.08406472502864,30.05673540325963,22.3179337681641,36.33050675899514,66.56595102938641,47.20937845905846,31.22856653117393,59.68032987837434,38.33216152909991,47.09739501380707,57.51283369434278,55.15719767617132
K-4,79.94189968399557,83.27037547825529,76.19443203777243,84.82263930006688,31.31002229331347,20.21178178070231,41.2362508457616,67.18318551316594,48.4626653491123,33.59345795230923,56.41890445341254,35.07073610413812,47.92999273462191,55.76136213520448,55.98979539698616
K-5,80.82164807713698,83.41661540726152,77.07418043091386,81.55061008694945,32.18982359472115,15.80996375659267,40.55526297263505,63.88032919635235,49.34240561536372,35.06604532573627,53.1468752402951,31.79870689102069,48.80973300087333,57.71883996678989,56.86953566323757
K-6,83.163339107121,88.27474295323334,79.41587146089788,85.2903567446321,34.53151462470517,12.94223128015773,46.24060694309349,53.80736084965234,51.68415768050399,37.11328329468332,56.88663002486777,35.53846167559335,51.15142403085736,58.96522557206163,59.2112266932216
K-7,85.5279159704764,86.65136533249594,81.78044832425329,83.66697912389472,36.89609148806057,10.1953565659776,44.6172293223561,51.0604861354722,54.0487345438594,39.47786015803872,55.26325240413038,33.91508405485597,53.51600089421275,59.39627523893913,61.575803556577
K-8,88.33869627618537,86.97245384137415,84.59122862996226,83.98807088352908,39.59583101618364,8.147973474622468,44.93832920888045,49.01310304411707,56.74847407198246,42.28864046374768,55.58435229065475,34.23618394138033,56.32678119992174,57.34870904211525,64.38658386228599
K-9,91.89485406840264,90.25167651005154,88.14738642217952,85.5703644314737,42.44933948119258,6.765015769847809,48.21754049991169,49.23701506478104,59.6019825369914,45.84479419251994,53.76457637929528,35.81847748932496,59.88293492869401,57.57280416824796,67.94273759105826
L-10,99.5744326644643,90.57632620761723,95.82696501824117,84.44255150890746,46.54140680727675,9.741369691906197,48.54220157512355,50.20710116546658,63.69404986307558,54.24743282031417,52.63676345672903,34.69066456675871,67.56251352475567,61.48344539680535,75.62231618711992
L-11,99.70064056209736,91.74494118658767,95.95317291587423,76.57184842672555,45.17975212534994,7.833741969330035,49.71081655409398,45.52553634973153,62.33239518114877,53.65058068621469,44.76606037454714,26.8199614845768,67.68872142238874,58.50556719404213,75.748524084753
L-12,100.1865792582262,98.26800716225388,96.43911161200312,79.9625162563965,44.31796118764988,10.95998587313638,56.23387115211403,43.7946084235471,61.4706042434487,54.13651938234356,48.15672820421809,30.21062931424774,68.17466011851762,57.64386314978438,76.23446278088187
L-13,104.0534845908799,102.3884266592004,100.3060169446568,71.44137720874882,48.18511066092851,14.88491981202507,60.35429064906051,39.59208617816488,65.33775371672733,58.00342471499722,47.32582801958321,33.53157200713118,72.04156545117127,61.51095158790677,80.1013681135355
L-14,104.7134581994566,103.2186418431738,100.9659905532335,65.14387814474512,48.84511012779135,15.54489342060184,61.18450583303393,37.5297660110116,65.99775318359018,58.66339832357396,42.78732161269328,32.35732086760047,72.70153905974803,62.17092519648354,80.76134172211226
L-15,106.667437792189,105.5417815655915,102.9199701459659,63.96702696332439,50.79908972052376,17.49887301333425,63.50764555545162,34.58915284212662,67.95173277632259,60.61737791630639,41.61047043127256,31.52133248600359,74.65551865248042,64.12490478921596,82.71532131484466
L-16,115.1110096164358,112.2580070329445,111.3635419702127,62.69038813694314,59.24266154477056,25.94244483758105,70.22387102280469,34.95597069631235,76.39530460056939,69.06094974055318,40.33383160489132,30.24469365962234,83.09909047672721,72.56847661346274,91.15889313909146
L-17,119.4927651774818,116.639679847475,115.7452975312587,65.09426861090422,63.62441710581648,30.32420039862696,74.60554383733516,42.07263305590681,80.77706016161531,73.4427228056703,42.73771207885239,34.6263664741528,87.48084603777318,76.95023217450866,95.54064870013741
L-18,118.2967053409818,116.5427773439671,114.5492376947586,57.94334457716562,62.42835726931647,29.12814056212695,74.50864133382726,29.16984729097233,79.5810003251153,72.24666296917029,35.58681332877271,34.52946397064492,86.28478620127314,75.34922907793805,94.34458886363738
L-19,119.0026956113489,117.1430699488626,115.2552279651257,57.63731359013108,63.13434753968355,29.83413083249404,75.10893393872273,26.46547836377575,80.28699059548238,72.95265323953737,35.28075705807923,36.1203779049488,86.99077647164023,72.64479911558522,95.05057913400448
L-20,124.0645097924759,122.2048841299896,120.3170421462527,58.33728795459966,68.19616172081055,34.89594501362102,80.17074811984972,27.93821896991221,85.34880477660937,78.01446742066435,35.98075670620676,40.91048549150673,92.05259065276721,74.11753972172167,100.1123933151315
L-21,126.8694955970639,122.5044278780358,123.1220279508408,53.3053172244075,71.0011475253986,37.70093081820907,80.47029186789597,32.43802516790686,88.15379058119741,80.8194532252524,30.94878597601461,40.49111450471359,94.85757645735526,78.61740695487256,102.9173791197195
L-22,131.0229778395571,126.657910120529,127.275510193334,53.86644230117999,75.15462141367684,41.85441306070224,84.62377411038915,37.32742711914374,92.30727282369062,84.97293546774557,31.5099110527871,44.64459674720678,99.01105869984843,83.50680890610947,107.0708613622127
L-23,133.4308451777677,138.3849345905997,129.6833775315445,53.50367329317103,77.56247124781622,44.26318072209271,95.52356146934437,31.53399119591462,94.71514016190113,87.38078530188494,31.14714204477814,55.22193668773072,101.418926038059,90.88832251810888,109.4787287004232
L-3,82.46153787282981,75.44607743119741,78.71407022660668,88.61667637081446,33.40897131290872,25.67035909045839,33.41195279870372,69.9181869390355,50.56161436870755,34.38403606371921,60.21294152416016,38.86477317488573,50.44963092345617,60.86506960399187,58.50943358582041
L-4,81.15949756301353,78.08475574661233,77.4120299167904,85.07237215190534,32.10693100309244,22.65442780109234,36.05063111411864,68.61614662921922,49.25957405889127,33.27876213100675,56.66863730525101,35.32046895597659,49.14759061363989,59.56302929417559,57.20739327600413
L-5,79.93781978217521,80.49568605861704,76.19035213595207,81.13968218261266,31.30599529975936,18.72173783179964,37.63433362399059,65.14114259945832,48.45857732040193,34.6107629663138,52.73594733595831,31.38777898668389,47.92590470591153,56.8350116718281,55.98570736827578
L-6,84.58924285080732,85.1185918105219,80.8417752045842,82.13421372881069,35.95741836839149,17.06397918224749,43.08445580038206,65.13434462200716,53.11006142419032,38.81264358190366,53.73047888215635,32.38231053288192,52.57732777454368,61.48643474046024,60.63713043690792
L-7,85.57616801123855,83.36223815609387,81.82870036501544,80.37785519824881,36.94434352882271,14.88403579903719,41.32811352360018,56.34465102904582,54.09698658462155,39.52611219880087,48.5720671460704,30.62596825610005,53.5642529349749,63.11966075625423,61.62405559733914
L-8,88.65167117807873,83.59033472505068,84.90420353185561,80.60595176720562,40.0198426322179,12.71582650400816,41.556210092557,53.58095607350278,57.17248568801674,42.60161130219603,48.80016371502721,30.85406482505686,56.63975203837009,61.91674517696968,64.69955470073434
L-9,93.59683139004132,85.10748108444605,89.8493637438182,82.12309812660098,44.9650028441805,10.24163655250138,43.07335645195237,50.70749009637426,62.11764589997932,47.54677151415862,50.31731007442257,32.37121118445224,61.58491225033268,61.98377329255679,69.64471491269693
M-10,101.287024737996,92.28891828114892,97.53955709177285,78.15986172584019,51.64241999087049,14.84238287549995,50.25479364865524,55.03062271109339,68.79506304666931,55.96002489384586,46.35407367366177,28.40797478369143,69.27510559828737,66.55112740002161,77.33490826065162
M-11,101.6102815025372,92.97448495619517,97.86281385631412,73.86952862392086,45.85895380945308,10.27041093565226,50.94036032370148,44.92900948686564,63.0115968652519,55.6772420052357,42.06374057174244,24.11764168177211,69.59836236282862,59.18476887814527,77.65816502519286
M-12,102.0978744481876,97.89210111027347,98.35040680196451,75.53039513287688,46.22950051823626,12.87128106309777,55.85796510013361,45.70590361350849,63.38214357403508,56.04781457230495,46.98134534817461,29.03524645820427,70.08595530847902,59.55534144521452,78.14575797084325
M-13,103.9326795217482,98.24424211567879,100.1852118755251,70.0073924822136,48.06430559179689,14.76411474289344,56.21010610553894,41.98568540590826,65.21694864759571,57.88261964586558,45.89184329304799,29.3873874636096,71.92076038203963,61.39014651877514,79.98056304440388
M-14,105.9829857843484,104.8572685225946,102.2355181381253,66.44785817641363,50.11463771268311,16.8144210054936,62.82313251245471,37.3615326203807,67.26728076848194,59.93292590846573,42.33230898724801,30.02258568291624,73.97106664463979,63.4404527813753,82.03086930700402
M-15,108.8207858268991,107.6951296003016,105.073318180676,60.76924426279452,52.95243775523385,19.65222104804434,65.66099359016171,38.62730181732634,70.10508081103268,62.77072595101647,38.41268773074266,27.67382409981778,76.8088666871905,66.27825282392604,84.86866934955475
M-16,111.7635333427655,108.9104480127588,108.0160656965424,59.34282911675739,55.89518527110024,22.59496856391073,66.8763120026189,34.34340122119055,73.04782832689907,65.71347346688286,36.98627258470554,26.89713463943657,79.7516142030569,69.22100033979243,87.81141686542114
M-17,115.0443952863797,112.191309956373,111.2969276401566,57.37362088777096,59.17604721471447,25.87583050752495,70.15717394623314,35.10875702333752,76.32869027051329,68.99435291456828,35.01706435571911,30.17799658305078,83.03247614667112,72.50186228340664,91.09227880903536
M-18,118.8316375556139,114.9969902123166,115.0841699093908,55.31017153425226,62.96328112973368,29.66307277675909,72.96285420217674,31.24095546587413,80.11593253974743,72.78159518380242,32.95361500220042,32.98367683899438,86.8197184159053,76.28910455264078,94.87952107826953
M-19,125.2583807239436,120.8933130049155,121.5109130777205,57.087746918905,69.39003265227834,36.0898159450888,78.85917699477568,35.43667948451903,86.54267570807716,79.20833835213213,34.7312156705121,38.87999963159332,93.24646158423499,81.61606127148477,101.3062642465992
M-20,124.0542991174186,119.6892313983904,120.3068314711954,53.84076701181906,68.18595104575326,34.88573433856372,77.6550953882506,34.68153719046125,85.33859410155208,78.00425674560705,31.48423576342616,37.67591802506825,92.04237997770991,80.86091897742698,100.1021826400742
M-21,134.0546693880581,129.6895841649588,130.307201741835,55.9055856407148,78.18629545810667,44.88610460920323,87.65544815481897,41.88190089262675,95.33896437219161,88.0046095121754,33.54905439232191,47.6762707916366,102.0427502483494,91.51214672839933,110.1025529107137
M-22,131.1540287813223,126.788943558223,127.4065611350992,50.58307504294897,75.28565485137085,41.98546400246741,84.75480754808315,38.64802102394206,92.43832376545578,85.10396890543959,28.22654379455608,44.77563018490078,99.14210964161362,88.61150612166351,107.2019123039778
M-23,135.4328233932156,131.0677381701163,131.6853557469925,45.70149798338382,79.56444946326414,46.8887876462508,89.03360215997643,35.27046876179749,96.71711837734907,89.38276351733288,27.50950736083016,49.05442479679407,103.4209042535069,92.8903007335568,111.4807069158711
M-4,85.04256919575097,78.80356835566724,81.29510154952784,85.07759742295823,35.99237781707302,23.82648724537542,35.94222729868693,70.2458920130341,53.14502087287185,37.16418152560297,56.67386257630389,35.32569422702947,53.03065411948732,61.93976108540388,61.09045678185156
M-5,82.63226798896756,79.58609017360368,78.88480034274443,80.94783563798478,34.00044350655171,20.61063306587599,36.72473773897722,67.83559080625068,51.15302552719429,37.30527220826241,52.54410079133042,31.19593244205601,50.62035291270389,59.52945987862046,58.68015557506814
M-6,84.12481516575536,81.01528544542015,80.37734751953224,78.03089110992893,35.49299068333953,17.44813395927517,38.98114943528031,65.51849939903485,52.64563373913835,38.79781938505023,46.22510305775052,28.27900416778018,52.1129000894917,61.02200705540827,60.17270275185595
M-7,89.06653190308006,82.91177068263542,85.31906425685693,79.92738772479038,40.43470335721923,15.81848608427581,40.87764605014174,56.89006063489994,57.58734641301805,43.01647202719735,48.12159967261196,30.17550078264161,57.05461276337141,66.60997921139301,65.11441542573566
M-8,91.92733319416999,82.92922673732292,88.17986554794686,79.94484377947788,43.29550464830917,14.34640320248656,40.89510210482924,55.4179777531107,60.448147704108,46.60033335001984,48.13905572729946,30.19295683732911,59.91541405446135,66.1735619151982,67.9752167168256
M-9,93.62626585567062,84.62815939882356,89.87879820944751,76.84429259567358,44.99443730980981,9.571424160771624,42.59403476632988,50.0372777046445,62.14708036560864,48.29926601152048,45.03850454349516,27.09240565352483,61.61434671596199,61.39827769770203,69.67414937832623
N-10,96.95150066279969,86.20401865384096,93.20403301657657,72.36405538999477,48.3196721169389,12.59180359043582,44.16989402134727,52.78224461084127,65.47231517273772,51.62450081864957,40.55826733781637,21.87501812383969,64.93958152309108,64.30274929976954,72.99938418545533
N-11,98.43933128080948,89.80353473446743,94.69186363458637,70.6987004725056,48.69569939352247,11.34962820234631,47.76941010197374,48.02895302828395,65.8483424493213,53.11268122685451,38.8929124203272,20.94681353035688,66.42741214110087,62.02151446221465,74.48721480346512
N-12,102.0759971813868,93.44020063504468,98.32852953516363,74.33536637308286,49.23331867864662,13.55377238687704,51.406076002551,48.21237093809043,66.38596173444544,56.74934712743176,42.52957832090446,24.58347943093413,70.06407804167814,62.55913374733881,78.12388070404239
N-13,103.9374062968942,95.30160975055216,100.1899386506711,74.81020023657219,49.56849192576508,16.21024661234053,53.26748511805847,49.04486916275126,66.7211349815639,58.61075624293923,44.39098743641194,26.44488854644161,71.92548715718561,62.89430699445727,79.98528981954985
N-14,106.7496871884742,98.11390201977832,103.0022195422511,69.43720926181443,52.5958607079701,19.29564400078058,56.07976600963847,45.91252450519112,69.74850376376892,61.42279299389423,42.52878036422061,24.15552386821559,74.73776804876559,65.92167577666228,82.79757071112982
N-15,111.4390488193676,102.5215039566746,107.6915811731445,65.60381093644871,55.57070074770231,22.27048404051281,63.15642968810319,42.85237837591676,72.72334380350114,65.38898894348495,37.32297749531537,23.59488250244251,79.42712967965898,68.89651581639451,87.48693234202322
N-16,112.1336358339897,102.8214889058845,108.3861681877666,59.97203255702988,56.26528776232443,22.96507105513492,63.87404481483471,39.588123316227,73.41793081812325,66.08357595810705,35.22127997278056,23.89486745165236,80.12171669428108,69.59110283101661,88.18151935664532
N-17,117.8293017082584,109.3771184346053,114.0818340620352,63.82020520969704,61.96095363659307,28.66073692940354,70.4296743435556,43.51277049814124,79.1135966923919,71.77924183237572,39.66094225387937,30.45049698037326,85.81738256854973,75.28676870528523,93.87718523091398
N-18,115.6802571067427,111.3152540334298,111.9327894605196,53.02079671305077,59.81190903507741,26.5116923278879,69.28111802328996,32.93066252881603,76.96455209087624,69.63021473493123,30.66426546465788,29.30194066010761,83.66833796703406,73.13772410376959,91.72814062939831
N-19,119.0391003712855,114.6740326522574,115.2916327250623,53.39342245493413,63.17075229962014,29.87053559243062,72.63989664211749,32.87227273182573,80.32339535541897,72.98905799947396,31.03689120654123,32.66071927893515,87.02718123157683,76.49656736831231,95.08698389394107
N-20,124.0015335366605,119.6364658176324,120.2540658904374,50.96825985253204,68.13318546499522,34.83296875780569,77.60232980749257,35.38488040642733,85.28582852079404,77.95149116484903,28.61172860413915,37.62315244431022,91.98961439695191,81.45900053368739,100.0494170593161
N-21,133.9003488662528,129.5352811472247,130.1528812200297,62.20690035566165,78.03199244037255,44.73178408739795,87.50114513708483,44.52758693929552,95.18464385038635,87.8503064944413,39.85036910726875,47.52196777390247,101.8884297265442,90.70696872626121,109.9482323889084
N-22,131.7941494555487,127.4290642324494,128.0466818093256,46.47555327435018,75.92577552559726,43.25011370858393,85.39492822230959,39.27302764968648,93.0784444396822,85.744089579666,24.11902202595727,45.41575085912721,99.78223031584002,89.25162679588993,107.8420329782043
N-5,85.65496236924605,75.90280900938856,81.90749472302294,83.47514201434092,37.02313788683023,23.13793944223215,33.0415289875645,70.8582851865292,54.17578094262905,40.32796658854093,55.07140716768657,33.32305998781754,53.64304729298241,62.55215425889897,61.70284995534665
N-6,85.71549544105349,79.04608221411422,81.96802779483036,81.07137940499437,37.08367095863765,20.73417683288558,36.18472977948777,70.91881825833663,54.23631401443649,40.38849966034836,52.66764455834002,29.70401970674143,53.70358036478984,62.61268733070641,61.76338302715408
N-7,92.87065244877196,82.46395091540859,89.12318480254885,81.47861713564234,44.23882390291116,23.50646653844554,40.4298262829149,71.65113401806123,61.39146695870998,47.54365260462183,49.67282908346393,31.72673019349359,60.85873330906334,69.7678402749799,68.91853597142759
N-8,92.10142187455628,81.55444765001974,88.35395422833315,80.11893245986417,43.46959332869547,17.41390808529905,39.52032301752605,58.48548263592319,60.62223638449429,46.77442203040614,48.31314440768576,26.73669886900032,60.08950273484766,68.9986097007642,68.1493053972119
N-9,94.81272602684065,82.54121987722166,91.06525838061754,75.27962955851083,46.18089748097984,12.21025062500098,40.50709524472798,53.28182517562512,63.33354053677867,49.48572618269051,43.47384150633243,23.49525681996361,62.80080688713203,64.03740933771263,70.86060954949627
O-10,96.30661095670891,86.5261081826047,92.55914331048578,68.56598014840503,47.6747824108481,16.52114409586347,44.49198355011101,55.6747268516156,64.82742546664693,50.97996090275392,36.76019209622662,17.86224211867018,64.29469181700028,67.19523154054384,72.35449447936453
O-11,96.85854925888025,88.22275271253818,93.11108161265713,69.11791845057637,48.22672071301945,16.55536490437571,46.1886280800445,55.70894766012785,65.37936376881828,51.53189920492527,37.31213039839795,19.36603150842764,64.84663011917164,67.22945234905609,72.90643278153588
O-12,99.62552844389657,90.9897318975545,95.87806079767346,69.91053475704372,50.99369989803577,17.00663292157457,48.95560726506082,54.6978950569433,68.14634295383459,54.29887838994159,38.10475483175532,18.94638009611247,67.61360930418796,67.68072036625495,75.67341196655221
O-13,102.4805523887775,93.8447672200816,98.73308474255437,70.90217978843435,53.84872384291669,20.07481731048123,51.81063120994174,51.6410813861786,71.0013668987155,57.1539023348225,39.09639986314595,20.72314336714094,70.46863324906887,68.38971287429999,78.52843591143312
O-14,113.290556112098,101.5679733747419,109.5430884658749,67.90354661011985,59.50150854467586,26.20129183748635,62.20289910617048,47.39285939342283,76.65415160047469,67.96355626794795,39.26294056572641,22.6413519205098,81.27863697238945,72.82732361336804,89.33843963475368
O-15,112.0500562000467,100.3274734626906,108.3025885538236,62.23580561538735,58.55332789864151,25.25311119145199,60.96239919411916,41.85201844489701,75.70597095444033,66.72305635589665,33.5951995709939,21.40085200845849,80.03813706033813,71.87914296733369,88.09793972270238
O-16,114.391914667779,102.6693319304229,110.6444470215559,61.65516162046965,59.2272055307948,25.92698882360529,63.72188783937312,41.27137444997931,76.37984858659362,69.04551123064863,32.25132805825743,23.74271047619077,82.37999552807041,72.55302059948698,90.43979819043466
O-18,119.4407313936891,113.7489574490959,115.693263747466,52.00597923767414,63.5723833220238,30.27216661483429,71.71482143895608,34.54983809452204,80.72502637782263,73.39068902187762,29.64944798928125,31.73564407577373,87.42881225398048,76.89819839071598,95.48861491634473
O-19,120.5113706118253,116.1463028927972,116.7639029656022,48.18848577730067,64.64301418594506,31.34280583297048,74.11216688265736,35.62047731265823,81.79566559595882,74.46132824001381,25.83195452890776,34.132989519475,88.49945147211668,77.96883760885217,96.55925413448092
O-20,124.0060177847304,119.6409325616311,120.2585501385073,46.36009966790129,68.137643854779,34.83745300587557,77.6067965514913,39.11525178789421,85.29031276886394,77.95595790884775,24.00356841950838,37.62761918830894,91.99409864502178,81.46349512507166,100.053901307386
O-4,88.80854872912313,71.54254336068861,85.06108108290002,84.42301760261964,40.17672424670731,26.45092315484385,29.50841872819493,74.01187154640627,57.32936730250613,41.43597696706007,56.01928275596531,32.83121389063326,56.79663365285948,65.70574061877605,64.85643631522373
O-5,90.06832058305848,73.48968625681057,86.32085293683537,81.20328562733306,41.43649203719766,23.23119117955724,30.62840623498652,71.37578625597192,58.58913509299649,43.18412883977577,52.7995507806787,29.11220774305205,58.05640144334984,66.9655084092664,66.11620410571409
